id_venda,id_tempo,id_cliente,id_artigo,id_vendedor,quantidade,preco_unitario,desconto_perc,custo_unitario,total_bruto,total_desconto,total_liquido,custo_total,margem
314,126,45,19,6,8,980.3,15,728.2,7842.4,1176.36,6666.04,5825.6,840.44
315,118,4,5,6,2,134.2,10,68.22,268.4,26.84,241.56,136.44,105.12
316,48,26,18,6,3,926.12,0,650.31,2778.36,0.0,2778.36,1950.93,827.43
317,89,27,30,2,2,506.22,15,318.83,1012.44,151.87,860.57,637.66,222.91
318,237,46,5,7,1,642.56,10,269.47,642.56,64.26,578.3,269.47,308.83
319,272,43,30,4,2,838.67,5,471.45,1677.34,83.87,1593.47,942.9,650.57
320,189,27,25,3,8,392.44,15,185.85,3139.52,470.93,2668.59,1486.8,1181.79
321,192,42,10,6,9,458.9,5,249.49,4130.1,206.5,3923.6,2245.41,1678.19
322,69,50,1,6,2,439.04,15,242.94,878.08,131.71,746.37,485.88,260.49
323,278,6,10,3,7,405.99,20,239.52,2841.93,568.39,2273.54,1676.64,596.9
324,349,15,5,7,5,929.25,5,594.83,4646.25,232.31,4413.94,2974.15,1439.79
325,247,30,12,8,3,837.48,5,526.26,2512.44,125.62,2386.82,1578.78,808.04
326,76,42,22,7,9,153.55,5,63.81,1381.95,69.1,1312.85,574.29,738.56
327,154,37,30,8,6,152.72,0,106.95,916.32,0.0,916.32,641.7,274.62
328,144,37,27,2,1,456.48,10,355.91,456.48,45.65,410.83,355.91,54.92
329,86,42,7,1,5,143.72,5,77.53,718.6,35.93,682.67,387.65,295.02
330,185,37,9,5,7,638.14,5,301.14,4466.98,223.35,4243.63,2107.98,2135.65
331,285,35,22,5,4,186.51,0,114.89,746.04,0.0,746.04,459.56,286.48
332,220,23,21,1,8,546.25,0,372.52,4370.0,0.0,4370.0,2980.16,1389.84
333,69,6,12,2,5,56.86,20,38.19,284.3,56.86,227.44,190.95,36.49
334,47,4,23,5,9,350.77,15,226.19,3156.93,473.54,2683.39,2035.71,647.68
335,94,18,29,7,9,693.33,5,317.89,6239.97,312.0,5927.97,2861.01,3066.96
336,238,9,1,3,9,509.84,15,374.59,4588.56,688.28,3900.28,3371.31,528.97
337,204,49,11,1,1,979.36,0,558.48,979.36,0.0,979.36,558.48,420.88
338,218,29,30,7,2,880.4,0,430.15,1760.8,0.0,1760.8,860.3,900.5
339,341,13,21,4,3,391.12,20,169.94,1173.36,234.67,938.69,509.82,428.87
340,39,47,15,2,4,93.21,10,52.82,372.84,37.28,335.56,211.28,124.28
341,100,17,2,1,9,853.34,0,552.27,7680.06,0.0,7680.06,4970.43,2709.63
342,289,45,20,5,6,915.67,5,609.97,5494.02,274.7,5219.32,3659.82,1559.5
343,254,32,7,2,1,829.6,20,651.31,829.6,165.92,663.68,651.31,12.37
344,222,48,21,3,9,171.55,10,79.13,1543.95,154.4,1389.55,712.17,677.38
345,357,22,12,2,6,998.02,20,792.74,5988.12,1197.62,4790.5,4756.44,34.06
346,23,4,22,2,4,295.66,0,195.69,1182.64,0.0,1182.64,782.76,399.88
347,250,5,18,3,4,737.99,10,429.28,2951.96,295.2,2656.76,1717.12,939.64
348,10,37,3,6,3,912.63,15,689.29,2737.89,410.68,2327.21,2067.87,259.34
349,246,41,7,3,7,273.9,10,185.65,1917.3,191.73,1725.57,1299.55,426.02
350,325,49,11,7,3,912.85,5,492.47,2738.55,136.93,2601.62,1477.41,1124.21
351,100,13,18,2,2,344.01,15,259.26,688.02,103.2,584.82,518.52,66.3
352,290,34,12,8,8,977.59,15,651.71,7820.72,1173.11,6647.61,5213.68,1433.93
353,180,45,6,3,4,317.2,5,215.55,1268.8,63.44,1205.36,862.2,343.16
354,223,22,5,6,8,955.76,15,725.0,7646.08,1146.91,6499.17,5800.0,699.17
355,250,23,26,7,1,100.87,0,58.44,100.87,0.0,100.87,58.44,42.43
356,147,3,1,8,5,723.81,10,479.71,3619.05,361.9,3257.15,2398.55,858.6
357,96,42,12,8,9,555.51,10,387.68,4999.59,499.96,4499.63,3489.12,1010.51
358,257,34,27,1,1,503.98,5,293.1,503.98,25.2,478.78,293.1,185.68
359,325,32,26,3,4,262.32,0,113.68,1049.28,0.0,1049.28,454.72,594.56
360,4,45,11,3,6,720.32,15,510.4,4321.92,648.29,3673.63,3062.4,611.23
361,16,49,4,2,8,231.27,10,96.93,1850.16,185.02,1665.14,775.44,889.7
362,280,21,27,7,3,575.2,10,395.26,1725.6,172.56,1553.04,1185.78,367.26
363,336,46,18,1,5,290.58,10,222.1,1452.9,145.29,1307.61,1110.5,197.11
364,247,44,4,4,7,957.84,10,516.07,6704.88,670.49,6034.39,3612.49,2421.9
365,258,21,17,4,1,77.2,20,34.03,77.2,15.44,61.76,34.03,27.73
366,160,44,2,5,7,239.74,5,118.23,1678.18,83.91,1594.27,827.61,766.66
367,340,11,29,3,8,280.2,15,175.1,2241.6,336.24,1905.36,1400.8,504.56
368,152,39,24,3,8,443.36,15,344.52,3546.88,532.03,3014.85,2756.16,258.69
369,178,4,22,1,9,271.09,5,163.99,2439.81,121.99,2317.82,1475.91,841.91
370,163,1,2,6,6,516.78,0,230.02,3100.68,0.0,3100.68,1380.12,1720.56
371,33,28,12,4,6,878.84,5,572.22,5273.04,263.65,5009.39,3433.32,1576.07
372,179,24,6,5,2,726.46,10,503.54,1452.92,145.29,1307.63,1007.08,300.55
373,101,35,10,1,3,600.96,10,334.92,1802.88,180.29,1622.59,1004.76,617.83
374,268,13,25,3,4,134.55,5,92.65,538.2,26.91,511.29,370.6,140.69
375,323,47,23,4,4,709.29,5,375.87,2837.16,141.86,2695.3,1503.48,1191.82
376,65,34,25,7,8,208.09,15,148.92,1664.72,249.71,1415.01,1191.36,223.65
377,168,11,21,5,1,797.05,15,427.56,797.05,119.56,677.49,427.56,249.93
378,330,36,23,2,4,287.55,20,144.48,1150.2,230.04,920.16,577.92,342.24
379,43,17,27,4,4,446.2,20,335.4,1784.8,356.96,1427.84,1341.6,86.24
380,44,35,16,5,1,382.95,10,237.2,382.95,38.3,344.65,237.2,107.45
381,285,18,14,1,3,865.87,20,445.11,2597.61,519.52,2078.09,1335.33,742.76
382,12,40,7,2,5,170.22,20,131.76,851.1,170.22,680.88,658.8,22.08
383,95,22,28,5,6,587.36,0,397.26,3524.16,0.0,3524.16,2383.56,1140.6
384,302,24,28,5,9,184.96,5,90.31,1664.64,83.23,1581.41,812.79,768.62
385,253,19,19,8,9,719.56,15,464.73,6476.04,971.41,5504.63,4182.57,1322.06
386,242,37,23,8,9,909.82,20,680.68,8188.38,1637.68,6550.7,6126.12,424.58
387,35,39,17,8,1,462.88,15,314.05,462.88,69.43,393.45,314.05,79.4
388,215,21,9,3,9,513.69,20,255.77,4623.21,924.64,3698.57,2301.93,1396.64
389,337,8,26,6,8,931.05,20,614.06,7448.4,1489.68,5958.72,4912.48,1046.24
390,90,28,13,4,2,544.94,10,352.94,1089.88,108.99,980.89,705.88,275.01
391,264,5,22,3,1,513.22,0,373.8,513.22,0.0,513.22,373.8,139.42
392,93,17,5,7,1,599.41,5,282.47,599.41,29.97,569.44,282.47,286.97
393,90,37,23,2,6,704.77,5,479.14,4228.62,211.43,4017.19,2874.84,1142.35
394,115,36,5,6,9,151.54,10,62.28,1363.86,136.39,1227.47,560.52,666.95
395,105,19,10,5,7,830.06,10,563.17,5810.42,581.04,5229.38,3942.19,1287.19
396,196,27,21,3,5,463.73,5,363.65,2318.65,115.93,2202.72,1818.25,384.47
397,314,34,27,8,2,118.73,5,55.77,237.46,11.87,225.59,111.54,114.05
398,114,11,10,6,1,796.87,0,417.97,796.87,0.0,796.87,417.97,378.9
399,75,45,27,7,2,408.1,20,258.39,816.2,163.24,652.96,516.78,136.18
400,217,47,7,4,1,145.35,0,100.72,145.35,0.0,145.35,100.72,44.63
401,277,12,26,7,3,652.09,5,350.66,1956.27,97.81,1858.46,1051.98,806.48
402,249,21,15,2,6,886.12,20,589.89,5316.72,1063.34,4253.38,3539.34,714.04
403,164,11,7,1,8,893.37,5,678.7,7146.96,357.35,6789.61,5429.6,1360.01
404,357,39,29,3,3,959.78,0,662.85,2879.34,0.0,2879.34,1988.55,890.79
405,192,28,27,8,9,874.32,0,598.39,7868.88,0.0,7868.88,5385.51,2483.37
406,227,5,15,2,5,52.03,0,28.76,260.15,0.0,260.15,143.8,116.35
407,177,17,3,1,7,411.23,20,314.41,2878.61,575.72,2302.89,2200.87,102.02
408,99,20,19,8,8,827.62,15,422.86,6620.96,993.14,5627.82,3382.88,2244.94
409,36,41,10,8,3,397.94,15,191.85,1193.82,179.07,1014.75,575.55,439.2
410,96,46,28,8,2,621.47,5,339.13,1242.94,62.15,1180.79,678.26,502.53
411,152,12,29,3,2,626.0,20,413.2,1252.0,250.4,1001.6,826.4,175.2
412,151,6,15,2,5,396.77,10,295.46,1983.85,198.38,1785.47,1477.3,308.17
413,190,17,3,8,1,909.25,15,411.74,909.25,136.39,772.86,411.74,361.12
414,224,19,6,7,2,528.07,20,383.13,1056.14,211.23,844.91,766.26,78.65
415,37,26,12,2,9,491.54,20,356.43,4423.86,884.77,3539.09,3207.87,331.22
416,268,48,15,6,7,997.64,15,633.27,6983.48,1047.52,5935.96,4432.89,1503.07
417,183,44,6,7,6,518.83,20,365.39,3112.98,622.6,2490.38,2192.34,298.04
418,13,44,13,3,9,219.48,20,103.76,1975.32,395.06,1580.26,933.84,646.42
419,279,32,29,8,7,537.42,15,251.42,3761.94,564.29,3197.65,1759.94,1437.71
420,217,6,19,2,5,823.32,0,613.47,4116.6,0.0,4116.6,3067.35,1049.25
421,355,36,3,5,9,788.02,5,472.23,7092.18,354.61,6737.57,4250.07,2487.5
422,361,38,8,3,6,799.15,10,398.28,4794.9,479.49,4315.41,2389.68,1925.73
423,286,11,8,2,6,722.62,5,488.12,4335.72,216.79,4118.93,2928.72,1190.21
424,273,33,23,6,4,291.51,0,220.6,1166.04,0.0,1166.04,882.4,283.64
425,62,24,26,8,1,868.98,0,567.38,868.98,0.0,868.98,567.38,301.6
426,84,23,20,1,5,898.77,20,484.38,4493.85,898.77,3595.08,2421.9,1173.18
427,217,15,15,8,9,234.45,5,139.1,2110.05,105.5,2004.55,1251.9,752.65
428,342,27,4,1,8,173.93,0,121.91,1391.44,0.0,1391.44,975.28,416.16
429,187,11,19,5,8,976.82,5,417.1,7814.56,390.73,7423.83,3336.8,4087.03
430,19,50,21,3,5,874.91,0,425.96,4374.55,0.0,4374.55,2129.8,2244.75
431,177,17,3,6,9,898.57,10,525.69,8087.13,808.71,7278.42,4731.21,2547.21
432,100,14,13,2,3,892.06,0,572.43,2676.18,0.0,2676.18,1717.29,958.89
433,233,27,8,2,3,564.6,5,302.44,1693.8,84.69,1609.11,907.32,701.79
434,76,18,23,1,1,664.08,20,344.89,664.08,132.82,531.26,344.89,186.37
435,265,28,16,6,9,568.09,5,236.64,5112.81,255.64,4857.17,2129.76,2727.41
436,284,47,13,7,6,98.65,15,40.75,591.9,88.78,503.12,244.5,258.62
437,206,47,3,5,2,758.23,5,387.82,1516.46,75.82,1440.64,775.64,665.0
438,223,4,16,1,8,530.07,10,324.51,4240.56,424.06,3816.5,2596.08,1220.42
439,52,7,9,1,9,665.32,10,414.19,5987.88,598.79,5389.09,3727.71,1661.38
440,339,45,28,5,9,527.51,10,315.25,4747.59,474.76,4272.83,2837.25,1435.58
441,144,35,14,3,2,517.22,0,291.69,1034.44,0.0,1034.44,583.38,451.06
442,69,48,13,2,2,213.2,10,106.8,426.4,42.64,383.76,213.6,170.16
443,99,9,21,3,7,314.78,5,176.36,2203.46,110.17,2093.29,1234.52,858.77
444,25,8,25,6,4,200.91,20,91.52,803.64,160.73,642.91,366.08,276.83
445,53,45,7,7,1,235.88,10,105.23,235.88,23.59,212.29,105.23,107.06
446,151,17,15,8,8,974.33,5,506.63,7794.64,389.73,7404.91,4053.04,3351.87
447,144,17,7,4,2,195.46,0,156.0,390.92,0.0,390.92,312.0,78.92
448,57,49,6,4,3,305.81,0,162.26,917.43,0.0,917.43,486.78,430.65
449,39,33,2,4,5,611.06,20,473.32,3055.3,611.06,2444.24,2366.6,77.64
450,109,32,9,5,3,629.67,20,350.67,1889.01,377.8,1511.21,1052.01,459.2
451,181,8,22,1,7,196.28,5,112.98,1373.96,68.7,1305.26,790.86,514.4
452,42,19,24,7,7,804.03,20,577.96,5628.21,1125.64,4502.57,4045.72,456.85
453,186,38,17,3,2,795.94,20,348.19,1591.88,318.38,1273.5,696.38,577.12
454,223,3,5,8,7,275.45,0,130.27,1928.15,0.0,1928.15,911.89,1016.26
455,122,5,12,2,6,324.23,5,255.99,1945.38,97.27,1848.11,1535.94,312.17
456,133,13,1,4,9,941.09,20,566.88,8469.81,1693.96,6775.85,5101.92,1673.93
457,163,47,10,3,9,834.39,5,348.54,7509.51,375.48,7134.03,3136.86,3997.17
458,215,46,11,4,2,712.91,10,298.68,1425.82,142.58,1283.24,597.36,685.88
459,221,31,16,7,7,128.12,0,97.74,896.84,0.0,896.84,684.18,212.66
460,235,16,14,4,5,447.35,0,335.22,2236.75,0.0,2236.75,1676.1,560.65
461,331,50,8,2,6,581.34,0,339.13,3488.04,0.0,3488.04,2034.78,1453.26
462,146,32,24,8,1,228.04,15,106.1,228.04,34.21,193.83,106.1,87.73
463,239,22,17,6,7,475.82,5,348.35,3330.74,166.54,3164.2,2438.45,725.75
464,76,29,25,6,6,620.97,10,329.01,3725.82,372.58,3353.24,1974.06,1379.18
465,9,22,18,7,4,361.01,20,204.92,1444.04,288.81,1155.23,819.68,335.55
466,74,43,12,6,1,791.9,10,532.94,791.9,79.19,712.71,532.94,179.77
467,253,3,25,5,9,848.43,5,459.31,7635.87,381.79,7254.08,4133.79,3120.29
468,230,10,17,1,4,357.43,0,232.85,1429.72,0.0,1429.72,931.4,498.32
469,7,42,28,5,2,846.72,15,638.52,1693.44,254.02,1439.42,1277.04,162.38
470,174,21,26,3,8,148.4,5,106.69,1187.2,59.36,1127.84,853.52,274.32
471,141,16,14,5,2,845.84,5,467.45,1691.68,84.58,1607.1,934.9,672.2
472,168,12,16,3,5,195.11,20,100.52,975.55,195.11,780.44,502.6,277.84
473,170,2,14,3,6,128.78,10,66.22,772.68,77.27,695.41,397.32,298.09
474,283,41,9,1,8,659.69,10,355.86,5277.52,527.75,4749.77,2846.88,1902.89
475,122,24,4,2,1,498.34,20,297.71,498.34,99.67,398.67,297.71,100.96
476,194,35,25,8,1,912.5,15,517.06,912.5,136.88,775.62,517.06,258.56
477,5,30,23,7,4,395.03,0,179.03,1580.12,0.0,1580.12,716.12,864.0
478,29,30,11,1,5,322.79,0,150.22,1613.95,0.0,1613.95,751.1,862.85
479,165,47,6,7,9,525.7,15,282.39,4731.3,709.7,4021.6,2541.51,1480.09
480,339,35,15,6,7,483.15,20,301.88,3382.05,676.41,2705.64,2113.16,592.48
481,136,19,5,6,7,377.21,5,240.31,2640.47,132.02,2508.45,1682.17,826.28
482,365,50,11,5,8,709.05,10,421.52,5672.4,567.24,5105.16,3372.16,1733.0
483,321,8,25,3,5,771.58,5,536.64,3857.9,192.9,3665.0,2683.2,981.8
484,342,26,18,4,5,860.33,10,597.84,4301.65,430.16,3871.49,2989.2,882.29
485,145,49,30,4,1,974.21,5,556.32,974.21,48.71,925.5,556.32,369.18
486,327,40,13,7,9,303.32,20,136.43,2729.88,545.98,2183.9,1227.87,956.03
487,217,7,11,3,6,730.29,20,446.99,4381.74,876.35,3505.39,2681.94,823.45
488,301,30,14,7,9,424.55,15,234.6,3820.95,573.14,3247.81,2111.4,1136.41
489,132,7,28,1,3,693.23,5,315.54,2079.69,103.98,1975.71,946.62,1029.09
490,292,3,18,2,5,502.18,5,398.09,2510.9,125.54,2385.36,1990.45,394.91
491,70,1,27,8,2,994.08,15,544.66,1988.16,298.22,1689.94,1089.32,600.62
492,252,36,28,1,5,742.46,15,482.84,3712.3,556.84,3155.46,2414.2,741.26
493,275,25,25,3,8,954.87,20,569.15,7638.96,1527.79,6111.17,4553.2,1557.97
494,364,37,28,3,2,843.22,20,385.46,1686.44,337.29,1349.15,770.92,578.23
495,182,1,19,2,8,907.76,5,383.27,7262.08,363.1,6898.98,3066.16,3832.82
496,167,15,24,7,4,823.7,20,535.66,3294.8,658.96,2635.84,2142.64,493.2
497,91,37,27,5,1,486.2,20,242.52,486.2,97.24,388.96,242.52,146.44
498,202,13,15,5,5,289.2,5,143.87,1446.0,72.3,1373.7,719.35,654.35
499,346,40,9,2,1,401.8,15,314.53,401.8,60.27,341.53,314.53,27.0
500,19,8,8,5,7,69.22,5,40.47,484.54,24.23,460.31,283.29,177.02
501,39,5,20,4,8,547.79,0,225.56,4382.32,0.0,4382.32,1804.48,2577.84
502,126,9,28,5,3,529.8,5,283.94,1589.4,79.47,1509.93,851.82,658.11
503,173,1,1,5,3,548.99,0,347.95,1646.97,0.0,1646.97,1043.85,603.12
504,141,36,4,5,7,975.33,5,518.32,6827.31,341.37,6485.94,3628.24,2857.7
505,242,35,14,4,4,915.88,0,376.19,3663.52,0.0,3663.52,1504.76,2158.76
506,220,2,25,7,3,203.63,0,117.64,610.89,0.0,610.89,352.92,257.97
507,126,40,2,5,8,400.44,5,177.14,3203.52,160.18,3043.34,1417.12,1626.22
508,58,23,16,6,3,452.76,20,293.24,1358.28,271.66,1086.62,879.72,206.9
509,148,9,3,4,7,392.51,10,254.28,2747.57,274.76,2472.81,1779.96,692.85
510,317,34,26,2,2,808.57,20,335.64,1617.14,323.43,1293.71,671.28,622.43
511,361,46,8,1,1,547.84,0,282.83,547.84,0.0,547.84,282.83,265.01
512,1,14,6,2,6,593.49,5,335.6,3560.94,178.05,3382.89,2013.6,1369.29
513,348,4,16,1,8,860.36,5,533.51,6882.88,344.14,6538.74,4268.08,2270.66
514,190,30,24,8,1,815.63,5,422.84,815.63,40.78,774.85,422.84,352.01
515,191,31,16,2,9,175.6,5,90.45,1580.4,79.02,1501.38,814.05,687.33
516,312,38,7,6,3,728.22,10,577.63,2184.66,218.47,1966.19,1732.89,233.3
517,117,11,30,1,3,463.66,15,193.23,1390.98,208.65,1182.33,579.69,602.64
518,134,35,13,1,4,329.92,0,262.49,1319.68,0.0,1319.68,1049.96,269.72
519,58,8,13,3,1,97.52,10,40.87,97.52,9.75,87.77,40.87,46.9
520,44,3,5,1,9,512.89,20,264.31,4616.01,923.2,3692.81,2378.79,1314.02
521,173,14,25,1,3,387.66,15,231.62,1162.98,174.45,988.53,694.86,293.67
522,160,13,20,3,4,288.94,15,132.14,1155.76,173.36,982.4,528.56,453.84
523,173,45,22,5,1,709.94,5,322.27,709.94,35.5,674.44,322.27,352.17
524,317,32,18,5,4,781.01,10,392.48,3124.04,312.4,2811.64,1569.92,1241.72
525,303,34,15,3,1,282.55,20,223.05,282.55,56.51,226.04,223.05,2.99
526,149,45,18,4,5,96.98,5,53.54,484.9,24.24,460.66,267.7,192.96
527,80,19,2,8,5,856.32,5,536.4,4281.6,214.08,4067.52,2682.0,1385.52
528,213,38,10,1,7,59.46,0,40.53,416.22,0.0,416.22,283.71,132.51
529,203,16,23,1,8,940.26,15,655.26,7522.08,1128.31,6393.77,5242.08,1151.69
530,252,2,13,3,4,646.24,20,436.35,2584.96,516.99,2067.97,1745.4,322.57
531,229,40,18,3,7,355.75,15,190.24,2490.25,373.54,2116.71,1331.68,785.03
532,164,17,15,4,4,284.15,10,126.36,1136.6,113.66,1022.94,505.44,517.5
533,227,34,12,6,3,58.56,0,30.02,175.68,0.0,175.68,90.06,85.62
534,147,42,15,5,6,273.7,5,132.5,1642.2,82.11,1560.09,795.0,765.09
535,20,16,13,2,4,180.84,0,82.19,723.36,0.0,723.36,328.76,394.6
536,47,38,18,6,3,631.56,5,258.81,1894.68,94.73,1799.95,776.43,1023.52
537,233,2,15,7,9,208.22,0,161.22,1873.98,0.0,1873.98,1450.98,423.0
538,305,2,25,5,5,552.2,5,424.32,2761.0,138.05,2622.95,2121.6,501.35
539,14,26,23,1,7,610.61,15,256.56,4274.27,641.14,3633.13,1795.92,1837.21
540,143,13,11,7,6,333.14,15,156.32,1998.84,299.83,1699.01,937.92,761.09
541,1,47,19,6,5,83.31,15,37.97,416.55,62.48,354.07,189.85,164.22
542,54,31,3,3,7,85.39,15,43.76,597.73,89.66,508.07,306.32,201.75
543,259,34,7,4,6,75.03,0,36.14,450.18,0.0,450.18,216.84,233.34
544,144,39,21,5,2,752.17,5,585.45,1504.34,75.22,1429.12,1170.9,258.22
545,12,3,26,4,3,352.11,15,152.7,1056.33,158.45,897.88,458.1,439.78
546,330,8,14,7,2,806.49,0,390.88,1612.98,0.0,1612.98,781.76,831.22
547,224,23,14,5,3,460.15,5,198.92,1380.45,69.02,1311.43,596.76,714.67
548,272,14,22,8,1,480.35,0,380.51,480.35,0.0,480.35,380.51,99.84
549,358,27,13,8,8,537.24,15,412.26,4297.92,644.69,3653.23,3298.08,355.15
550,156,29,12,6,6,727.38,10,499.46,4364.28,436.43,3927.85,2996.76,931.09
551,8,39,24,1,2,309.83,0,176.72,619.66,0.0,619.66,353.44,266.22
552,122,39,9,8,8,165.51,15,78.79,1324.08,198.61,1125.47,630.32,495.15
553,348,1,1,8,6,578.25,20,282.53,3469.5,693.9,2775.6,1695.18,1080.42
554,164,17,19,2,7,360.63,5,208.16,2524.41,126.22,2398.19,1457.12,941.07
555,90,41,11,4,1,470.37,15,332.69,470.37,70.56,399.81,332.69,67.12
556,136,30,23,4,7,664.6,20,336.22,4652.2,930.44,3721.76,2353.54,1368.22
557,186,13,22,8,3,519.42,0,272.34,1558.26,0.0,1558.26,817.02,741.24
558,316,21,23,2,8,639.26,0,409.11,5114.08,0.0,5114.08,3272.88,1841.2
559,178,19,24,4,6,566.99,20,280.71,3401.94,680.39,2721.55,1684.26,1037.29
560,28,19,22,4,4,752.81,20,477.05,3011.24,602.25,2408.99,1908.2,500.79
561,220,25,19,5,8,720.64,5,399.85,5765.12,288.26,5476.86,3198.8,2278.06
562,357,22,18,5,9,557.48,0,230.66,5017.32,0.0,5017.32,2075.94,2941.38
563,41,31,12,2,2,694.96,20,389.93,1389.92,277.98,1111.94,779.86,332.08
564,228,17,23,7,6,879.88,10,675.58,5279.28,527.93,4751.35,4053.48,697.87
565,192,23,28,1,5,460.66,10,238.27,2303.3,230.33,2072.97,1191.35,881.62
566,145,32,28,6,5,442.12,20,233.94,2210.6,442.12,1768.48,1169.7,598.78
567,201,10,28,8,3,776.03,5,330.88,2328.09,116.4,2211.69,992.64,1219.05
568,212,10,27,8,8,603.43,0,389.83,4827.44,0.0,4827.44,3118.64,1708.8
569,220,36,1,6,8,117.46,10,86.88,939.68,93.97,845.71,695.04,150.67
570,240,8,19,8,5,897.51,20,485.7,4487.55,897.51,3590.04,2428.5,1161.54
571,46,20,28,8,8,79.24,20,39.31,633.92,126.78,507.14,314.48,192.66
572,35,32,27,7,8,760.98,15,595.58,6087.84,913.18,5174.66,4764.64,410.02
573,253,50,20,4,3,770.85,20,538.08,2312.55,462.51,1850.04,1614.24,235.8
574,82,14,29,1,2,955.46,5,598.94,1910.92,95.55,1815.37,1197.88,617.49
575,256,50,30,8,9,101.43,10,52.97,912.87,91.29,821.58,476.73,344.85
576,197,28,17,2,2,617.01,15,301.3,1234.02,185.1,1048.92,602.6,446.32
577,303,46,5,7,9,456.45,10,313.26,4108.05,410.8,3697.25,2819.34,877.91
578,10,24,26,8,4,364.1,10,221.63,1456.4,145.64,1310.76,886.52,424.24
579,312,15,3,2,2,135.8,5,82.6,271.6,13.58,258.02,165.2,92.82
580,286,22,2,5,1,584.52,20,251.04,584.52,116.9,467.62,251.04,216.58
581,242,30,3,4,4,505.09,5,305.52,2020.36,101.02,1919.34,1222.08,697.26
582,251,4,8,3,9,149.33,20,108.88,1343.97,268.79,1075.18,979.92,95.26
583,365,13,16,8,9,631.87,15,492.05,5686.83,853.02,4833.81,4428.45,405.36
584,5,23,6,2,4,751.06,5,332.47,3004.24,150.21,2854.03,1329.88,1524.15
585,119,8,13,7,9,778.91,5,508.21,7010.19,350.51,6659.68,4573.89,2085.79
586,289,18,30,4,6,910.1,0,570.94,5460.6,0.0,5460.6,3425.64,2034.96
587,65,12,23,1,1,439.0,5,331.94,439.0,21.95,417.05,331.94,85.11
588,146,31,28,7,6,955.42,0,669.27,5732.52,0.0,5732.52,4015.62,1716.9
589,224,14,22,5,9,872.16,20,685.61,7849.44,1569.89,6279.55,6170.49,109.06
590,239,34,22,6,2,331.68,20,260.04,663.36,132.67,530.69,520.08,10.61
591,177,18,16,8,6,201.32,20,98.7,1207.92,241.58,966.34,592.2,374.14
592,267,34,28,1,2,463.62,0,319.96,927.24,0.0,927.24,639.92,287.32
593,341,11,16,2,4,431.8,20,264.35,1727.2,345.44,1381.76,1057.4,324.36
594,282,41,3,8,8,596.93,10,290.01,4775.44,477.54,4297.9,2320.08,1977.82
595,63,12,28,2,7,604.22,5,288.79,4229.54,211.48,4018.06,2021.53,1996.53
596,217,49,13,1,9,762.49,0,329.73,6862.41,0.0,6862.41,2967.57,3894.84
597,342,15,14,2,7,534.4,20,383.82,3740.8,748.16,2992.64,2686.74,305.9
598,315,31,8,7,1,149.58,10,79.25,149.58,14.96,134.62,79.25,55.37
599,283,49,12,4,2,865.38,5,642.79,1730.76,86.54,1644.22,1285.58,358.64
600,177,29,23,2,6,344.28,5,221.48,2065.68,103.28,1962.4,1328.88,633.52
601,98,26,23,5,7,972.73,20,651.2,6809.11,1361.82,5447.29,4558.4,888.89
602,105,18,22,4,3,161.97,10,83.68,485.91,48.59,437.32,251.04,186.28
603,99,32,21,7,9,960.34,0,559.8,8643.06,0.0,8643.06,5038.2,3604.86
604,311,22,26,8,7,136.46,20,77.09,955.22,191.04,764.18,539.63,224.55
605,6,38,8,3,6,269.48,5,133.2,1616.88,80.84,1536.04,799.2,736.84
606,197,17,21,8,6,94.25,5,69.09,565.5,28.28,537.22,414.54,122.68
607,351,23,25,2,1,719.86,5,467.07,719.86,35.99,683.87,467.07,216.8
608,133,24,9,2,5,857.78,20,355.96,4288.9,857.78,3431.12,1779.8,1651.32
609,358,50,1,5,3,462.37,15,336.59,1387.11,208.07,1179.04,1009.77,169.27
610,259,8,6,7,7,932.1,15,412.38,6524.7,978.7,5546.0,2886.66,2659.34
611,23,41,23,5,3,610.78,15,342.94,1832.34,274.85,1557.49,1028.82,528.67
612,53,6,19,6,5,648.51,10,407.59,3242.55,324.26,2918.29,2037.95,880.34
613,165,5,23,7,7,853.15,20,343.87,5972.05,1194.41,4777.64,2407.09,2370.55
614,202,44,11,1,3,331.96,5,219.48,995.88,49.79,946.09,658.44,287.65
615,83,29,11,1,2,386.55,10,256.62,773.1,77.31,695.79,513.24,182.55
616,145,28,23,1,6,910.65,15,601.95,5463.9,819.58,4644.32,3611.7,1032.62
617,85,11,30,5,8,905.92,0,421.6,7247.36,0.0,7247.36,3372.8,3874.56
618,78,1,13,1,4,977.66,10,491.07,3910.64,391.06,3519.58,1964.28,1555.3
619,366,43,11,7,9,906.75,10,452.42,8160.75,816.08,7344.67,4071.78,3272.89
620,1,19,18,1,8,171.0,20,134.07,1368.0,273.6,1094.4,1072.56,21.84
621,51,9,23,3,7,832.54,10,355.5,5827.78,582.78,5245.0,2488.5,2756.5
622,173,27,15,1,7,439.35,20,251.09,3075.45,615.09,2460.36,1757.63,702.73
623,205,34,1,2,3,991.26,0,741.96,2973.78,0.0,2973.78,2225.88,747.9
624,260,44,21,6,6,498.67,5,352.95,2992.02,149.6,2842.42,2117.7,724.72
625,288,4,25,5,5,576.14,5,419.99,2880.7,144.04,2736.66,2099.95,636.71
626,34,36,7,4,1,553.29,15,436.5,553.29,82.99,470.3,436.5,33.8
