id_venda,data,ano,mes,trimestre,id_cliente,nome_cliente,segmento_cliente,cidade,id_artigo,nome_artigo,categoria,subcategoria,id_vendedor,nome_vendedor,equipa,quantidade,preco_unitario,desconto_perc,total_bruto,total_desconto,total_liquido,custo_total,margem
143,2024-04-25,2024,4,2,21,Cliente 21,Retail,Coimbra,12,Artigo 12,Software,Suporte,3,Vendedor 3,Online,4,636.68,5,2546.72,127.34,2419.38,1454.0,965.38
144,2024-03-15,2024,3,1,39,Cliente 39,Retail,Braga,26,Artigo 26,Serviço,Implementação,7,Vendedor 7,Norte,3,982.34,10,2947.02,294.7,2652.32,2091.39,560.93
145,2024-04-22,2024,4,2,41,Cliente 41,Retail,Braga,6,Artigo 6,Software,Equipamento,7,Vendedor 7,Norte,7,370.87,5,2596.09,129.8,2466.29,1526.91,939.38
146,2024-04-13,2024,4,2,39,Cliente 39,Retail,Braga,14,Artigo 14,Hardware,Equipamento,1,Vendedor 1,Online,9,717.88,15,6460.92,969.14,5491.78,3347.37,2144.41
147,2024-12-05,2024,12,4,13,Cliente 13,Retail,Coimbra,12,Artigo 12,Software,Suporte,2,Vendedor 2,Norte,3,261.47,20,784.41,156.88,627.53,545.73,81.8
148,2024-09-10,2024,9,3,11,Cliente 11,Parceiro,Coimbra,11,Artigo 11,Software,Licença,5,Vendedor 5,Sul,6,298.14,10,1788.84,178.88,1609.96,1286.7,323.26
149,2024-08-14,2024,8,3,46,Cliente 46,Parceiro,Porto,19,Artigo 19,Hardware,Suporte,6,Vendedor 6,Sul,8,536.31,10,4290.48,429.05,3861.43,2064.32,1797.11
150,2024-04-21,2024,4,2,19,Cliente 19,B2B,Lisboa,21,Artigo 21,Hardware,Suporte,1,Vendedor 1,Online,6,353.64,5,2121.84,106.09,2015.75,1107.72,908.03
151,2024-04-08,2024,4,2,11,Cliente 11,Parceiro,Coimbra,5,Artigo 5,Serviço,Licença,4,Vendedor 4,Online,2,209.24,20,418.48,83.7,334.78,250.22,84.56
152,2024-06-01,2024,6,2,13,Cliente 13,Retail,Coimbra,14,Artigo 14,Hardware,Equipamento,8,Vendedor 8,Online,7,299.74,15,2098.18,314.73,1783.45,995.82,787.63
153,2024-12-14,2024,12,4,46,Cliente 46,Parceiro,Porto,21,Artigo 21,Hardware,Suporte,7,Vendedor 7,Norte,2,83.96,0,167.92,0.0,167.92,129.56,38.36
154,2024-12-31,2024,12,4,45,Cliente 45,Retail,Coimbra,24,Artigo 24,Hardware,Licença,4,Vendedor 4,Online,2,719.2,15,1438.4,215.76,1222.64,915.58,307.06
155,2024-12-03,2024,12,4,1,Cliente 1,Parceiro,Lisboa,16,Artigo 16,Software,Suporte,7,Vendedor 7,Norte,2,517.51,15,1035.02,155.25,879.77,464.18,415.59
156,2024-07-12,2024,7,3,40,Cliente 40,Parceiro,Coimbra,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,1,139.53,20,139.53,27.91,111.62,66.08,45.54
157,2024-11-05,2024,11,4,44,Cliente 44,Retail,Braga,13,Artigo 13,Software,Equipamento,8,Vendedor 8,Online,1,213.11,10,213.11,21.31,191.8,166.6,25.2
158,2024-06-11,2024,6,2,19,Cliente 19,B2B,Lisboa,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,7,147.41,15,1031.87,154.78,877.09,717.43,159.66
159,2024-07-26,2024,7,3,12,Cliente 12,Parceiro,Porto,29,Artigo 29,Software,Implementação,5,Vendedor 5,Sul,5,631.96,10,3159.8,315.98,2843.82,2192.15,651.67
160,2024-06-17,2024,6,2,8,Cliente 8,B2B,Braga,22,Artigo 22,Hardware,Implementação,6,Vendedor 6,Sul,3,139.5,20,418.5,83.7,334.8,179.55,155.25
161,2024-06-09,2024,6,2,8,Cliente 8,B2B,Braga,22,Artigo 22,Hardware,Implementação,5,Vendedor 5,Sul,1,766.57,20,766.57,153.31,613.26,581.15,32.11
162,2024-03-08,2024,3,1,45,Cliente 45,Retail,Coimbra,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,6,69.49,5,416.94,20.85,396.09,240.78,155.31
163,2024-10-15,2024,10,4,12,Cliente 12,Parceiro,Porto,20,Artigo 20,Software,Licença,2,Vendedor 2,Norte,1,286.91,0,286.91,0.0,286.91,190.48,96.43
164,2024-10-03,2024,10,4,48,Cliente 48,Retail,Coimbra,22,Artigo 22,Hardware,Implementação,4,Vendedor 4,Online,9,896.13,20,8065.17,1613.03,6452.14,6322.05,130.09
165,2024-10-30,2024,10,4,33,Cliente 33,B2B,Coimbra,4,Artigo 4,Software,Implementação,2,Vendedor 2,Norte,2,732.6,20,1465.2,293.04,1172.16,644.7,527.46
166,2024-05-14,2024,5,2,45,Cliente 45,Retail,Coimbra,11,Artigo 11,Software,Licença,8,Vendedor 8,Online,1,119.32,10,119.32,11.93,107.39,70.75,36.64
167,2024-07-13,2024,7,3,26,Cliente 26,Retail,Lisboa,17,Artigo 17,Hardware,Suporte,8,Vendedor 8,Online,7,830.07,20,5810.49,1162.1,4648.39,2439.5,2208.89
168,2024-05-07,2024,5,2,39,Cliente 39,Retail,Braga,7,Artigo 7,Software,Suporte,3,Vendedor 3,Online,6,518.38,15,3110.28,466.54,2643.74,1865.58,778.16
169,2024-02-02,2024,2,1,28,Cliente 28,Parceiro,Lisboa,14,Artigo 14,Hardware,Equipamento,7,Vendedor 7,Norte,6,854.44,5,5126.64,256.33,4870.31,2567.94,2302.37
170,2024-06-24,2024,6,2,5,Cliente 5,Retail,Lisboa,26,Artigo 26,Serviço,Implementação,1,Vendedor 1,Online,5,620.7,5,3103.5,155.18,2948.32,2372.4,575.92
171,2024-01-22,2024,1,1,8,Cliente 8,B2B,Braga,11,Artigo 11,Software,Licença,2,Vendedor 2,Norte,4,697.74,15,2790.96,418.64,2372.32,1561.24,811.08
172,2024-08-25,2024,8,3,25,Cliente 25,Retail,Lisboa,28,Artigo 28,Serviço,Suporte,5,Vendedor 5,Sul,4,993.83,20,3975.32,795.06,3180.26,2598.08,582.18
173,2024-06-06,2024,6,2,27,Cliente 27,Retail,Coimbra,22,Artigo 22,Hardware,Implementação,6,Vendedor 6,Sul,3,270.72,0,812.16,0.0,812.16,604.35,207.81
174,2024-02-07,2024,2,1,46,Cliente 46,Parceiro,Porto,9,Artigo 9,Software,Implementação,7,Vendedor 7,Norte,8,642.75,20,5142.0,1028.4,4113.6,4080.08,33.52
175,2024-08-17,2024,8,3,23,Cliente 23,B2B,Lisboa,23,Artigo 23,Software,Suporte,7,Vendedor 7,Norte,7,487.31,5,3411.17,170.56,3240.61,2051.91,1188.7
176,2024-12-30,2024,12,4,30,Cliente 30,Parceiro,Braga,13,Artigo 13,Software,Equipamento,6,Vendedor 6,Sul,9,87.48,0,787.32,0.0,787.32,458.46,328.86
177,2024-02-20,2024,2,1,45,Cliente 45,Retail,Coimbra,23,Artigo 23,Software,Suporte,6,Vendedor 6,Sul,1,63.75,10,63.75,6.38,57.37,27.43,29.94
178,2024-09-20,2024,9,3,47,Cliente 47,B2B,Lisboa,18,Artigo 18,Hardware,Licença,7,Vendedor 7,Norte,7,163.27,10,1142.89,114.29,1028.6,462.98,565.62
179,2024-10-09,2024,10,4,23,Cliente 23,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,3,Vendedor 3,Online,4,666.64,20,2666.56,533.31,2133.25,1716.0,417.25
180,2024-01-27,2024,1,1,49,Cliente 49,B2B,Porto,11,Artigo 11,Software,Licença,5,Vendedor 5,Sul,7,588.8,20,4121.6,824.32,3297.28,1756.58,1540.7
181,2024-08-13,2024,8,3,47,Cliente 47,B2B,Lisboa,15,Artigo 15,Software,Implementação,3,Vendedor 3,Online,1,575.76,0,575.76,0.0,575.76,317.91,257.85
182,2024-10-03,2024,10,4,20,Cliente 20,B2B,Coimbra,25,Artigo 25,Software,Licença,2,Vendedor 2,Norte,5,80.26,0,401.3,0.0,401.3,161.1,240.2
183,2024-10-12,2024,10,4,18,Cliente 18,B2B,Coimbra,26,Artigo 26,Serviço,Implementação,1,Vendedor 1,Online,3,495.84,20,1487.52,297.5,1190.02,961.08,228.94
184,2024-04-06,2024,4,2,18,Cliente 18,B2B,Coimbra,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,5,928.39,5,4641.95,232.1,4409.85,2646.7,1763.15
185,2024-10-10,2024,10,4,2,Cliente 2,Retail,Porto,22,Artigo 22,Hardware,Implementação,8,Vendedor 8,Online,4,427.71,10,1710.84,171.08,1539.76,771.28,768.48
186,2024-11-12,2024,11,4,4,Cliente 4,Parceiro,Porto,29,Artigo 29,Software,Implementação,5,Vendedor 5,Sul,2,643.68,0,1287.36,0.0,1287.36,667.56,619.8
187,2024-10-30,2024,10,4,30,Cliente 30,Parceiro,Braga,19,Artigo 19,Hardware,Suporte,6,Vendedor 6,Sul,4,790.83,5,3163.32,158.17,3005.15,1986.12,1019.03
188,2024-05-26,2024,5,2,33,Cliente 33,B2B,Coimbra,1,Artigo 1,Software,Licença,3,Vendedor 3,Online,3,794.73,20,2384.19,476.84,1907.35,1579.98,327.37
189,2024-01-04,2024,1,1,36,Cliente 36,B2B,Lisboa,4,Artigo 4,Software,Implementação,4,Vendedor 4,Online,1,543.32,15,543.32,81.5,461.82,317.81,144.01
190,2024-02-04,2024,2,1,18,Cliente 18,B2B,Coimbra,14,Artigo 14,Hardware,Equipamento,2,Vendedor 2,Norte,8,865.05,0,6920.4,0.0,6920.4,4993.68,1926.72
191,2024-07-10,2024,7,3,37,Cliente 37,Parceiro,Coimbra,14,Artigo 14,Hardware,Equipamento,1,Vendedor 1,Online,5,421.81,15,2109.05,316.36,1792.69,938.5,854.19
192,2024-02-18,2024,2,1,19,Cliente 19,B2B,Lisboa,3,Artigo 3,Hardware,Equipamento,2,Vendedor 2,Norte,4,894.26,5,3577.04,178.85,3398.19,1551.8,1846.39
193,2024-01-17,2024,1,1,47,Cliente 47,B2B,Lisboa,30,Artigo 30,Hardware,Suporte,4,Vendedor 4,Online,5,278.22,10,1391.1,139.11,1251.99,581.05,670.94
194,2024-06-20,2024,6,2,28,Cliente 28,Parceiro,Lisboa,28,Artigo 28,Serviço,Suporte,1,Vendedor 1,Online,4,316.21,5,1264.84,63.24,1201.6,777.04,424.56
195,2024-08-07,2024,8,3,40,Cliente 40,Parceiro,Coimbra,17,Artigo 17,Hardware,Suporte,4,Vendedor 4,Online,3,100.46,10,301.38,30.14,271.24,205.68,65.56
196,2024-06-06,2024,6,2,20,Cliente 20,B2B,Coimbra,3,Artigo 3,Hardware,Equipamento,2,Vendedor 2,Norte,5,805.8,5,4029.0,201.45,3827.55,1821.95,2005.6
197,2024-02-15,2024,2,1,49,Cliente 49,B2B,Porto,16,Artigo 16,Software,Suporte,3,Vendedor 3,Online,4,446.2,0,1784.8,0.0,1784.8,1170.08,614.72
198,2024-01-06,2024,1,1,33,Cliente 33,B2B,Coimbra,14,Artigo 14,Hardware,Equipamento,7,Vendedor 7,Norte,1,267.66,0,267.66,0.0,267.66,158.13,109.53
199,2024-04-08,2024,4,2,12,Cliente 12,Parceiro,Porto,30,Artigo 30,Hardware,Suporte,2,Vendedor 2,Norte,3,270.2,15,810.6,121.59,689.01,644.37,44.64
200,2024-08-20,2024,8,3,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,2,Vendedor 2,Norte,8,906.33,5,7250.64,362.53,6888.11,4981.12,1906.99
201,2024-02-06,2024,2,1,41,Cliente 41,Retail,Braga,29,Artigo 29,Software,Implementação,2,Vendedor 2,Norte,7,842.22,5,5895.54,294.78,5600.76,3908.66,1692.1
202,2024-10-06,2024,10,4,39,Cliente 39,Retail,Braga,13,Artigo 13,Software,Equipamento,5,Vendedor 5,Sul,2,575.85,15,1151.7,172.76,978.94,723.48,255.46
203,2024-12-14,2024,12,4,2,Cliente 2,Retail,Porto,15,Artigo 15,Software,Implementação,4,Vendedor 4,Online,1,635.31,20,635.31,127.06,508.25,507.58,0.67
204,2024-10-28,2024,10,4,29,Cliente 29,Parceiro,Porto,14,Artigo 14,Hardware,Equipamento,8,Vendedor 8,Online,3,500.61,5,1501.83,75.09,1426.74,1189.74,237.0
205,2024-06-29,2024,6,2,41,Cliente 41,Retail,Braga,24,Artigo 24,Hardware,Licença,4,Vendedor 4,Online,5,422.08,5,2110.4,105.52,2004.88,1298.4,706.48
206,2024-04-04,2024,4,2,10,Cliente 10,Parceiro,Braga,25,Artigo 25,Software,Licença,6,Vendedor 6,Sul,1,919.7,5,919.7,45.98,873.72,535.33,338.39
207,2024-04-08,2024,4,2,2,Cliente 2,Retail,Porto,19,Artigo 19,Hardware,Suporte,4,Vendedor 4,Online,3,169.33,20,507.99,101.6,406.39,297.09,109.3
208,2024-07-06,2024,7,3,11,Cliente 11,Parceiro,Coimbra,6,Artigo 6,Software,Equipamento,6,Vendedor 6,Sul,3,447.52,0,1342.56,0.0,1342.56,767.04,575.52
209,2024-04-25,2024,4,2,13,Cliente 13,Retail,Coimbra,10,Artigo 10,Hardware,Equipamento,5,Vendedor 5,Sul,5,377.33,15,1886.65,283.0,1603.65,1155.7,447.95
210,2024-07-09,2024,7,3,10,Cliente 10,Parceiro,Braga,27,Artigo 27,Hardware,Suporte,3,Vendedor 3,Online,3,523.24,20,1569.72,313.94,1255.78,799.68,456.1
211,2024-09-09,2024,9,3,14,Cliente 14,Parceiro,Braga,15,Artigo 15,Software,Implementação,6,Vendedor 6,Sul,9,484.75,10,4362.75,436.28,3926.47,3362.4,564.07
212,2024-06-09,2024,6,2,18,Cliente 18,B2B,Coimbra,21,Artigo 21,Hardware,Suporte,2,Vendedor 2,Norte,1,542.95,10,542.95,54.3,488.65,323.65,165.0
213,2024-09-12,2024,9,3,9,Cliente 9,Parceiro,Coimbra,22,Artigo 22,Hardware,Implementação,3,Vendedor 3,Online,4,182.92,20,731.68,146.34,585.34,539.12,46.22
214,2024-11-18,2024,11,4,39,Cliente 39,Retail,Braga,20,Artigo 20,Software,Licença,7,Vendedor 7,Norte,4,537.48,20,2149.92,429.98,1719.94,1268.72,451.22
215,2024-05-07,2024,5,2,28,Cliente 28,Parceiro,Lisboa,26,Artigo 26,Serviço,Implementação,5,Vendedor 5,Sul,1,280.3,0,280.3,0.0,280.3,192.65,87.65
216,2024-01-18,2024,1,1,3,Cliente 3,Parceiro,Lisboa,6,Artigo 6,Software,Equipamento,4,Vendedor 4,Online,2,225.11,10,450.22,45.02,405.2,240.76,164.44
217,2024-10-07,2024,10,4,20,Cliente 20,B2B,Coimbra,23,Artigo 23,Software,Suporte,6,Vendedor 6,Sul,1,111.59,15,111.59,16.74,94.85,72.52,22.33
218,2024-08-10,2024,8,3,6,Cliente 6,Retail,Coimbra,25,Artigo 25,Software,Licença,8,Vendedor 8,Online,6,774.52,5,4647.12,232.36,4414.76,2785.26,1629.5
219,2024-02-23,2024,2,1,27,Cliente 27,Retail,Coimbra,10,Artigo 10,Hardware,Equipamento,2,Vendedor 2,Norte,3,456.07,5,1368.21,68.41,1299.8,748.2,551.6
220,2024-02-27,2024,2,1,2,Cliente 2,Retail,Porto,7,Artigo 7,Software,Suporte,1,Vendedor 1,Online,7,645.31,0,4517.17,0.0,4517.17,3399.69,1117.48
221,2024-11-18,2024,11,4,29,Cliente 29,Parceiro,Porto,22,Artigo 22,Hardware,Implementação,7,Vendedor 7,Norte,5,741.21,0,3706.05,0.0,3706.05,1649.5,2056.55
222,2024-12-25,2024,12,4,38,Cliente 38,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,1,Vendedor 1,Online,9,695.35,10,6258.15,625.82,5632.33,3722.13,1910.2
223,2024-06-22,2024,6,2,3,Cliente 3,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,7,496.98,15,3478.86,521.83,2957.03,1662.01,1295.02
224,2024-10-06,2024,10,4,16,Cliente 16,Retail,Lisboa,17,Artigo 17,Hardware,Suporte,4,Vendedor 4,Online,4,418.5,15,1674.0,251.1,1422.9,1246.16,176.74
225,2024-04-23,2024,4,2,30,Cliente 30,Parceiro,Braga,9,Artigo 9,Software,Implementação,8,Vendedor 8,Online,5,407.16,20,2035.8,407.16,1628.64,1020.75,607.89
226,2024-10-14,2024,10,4,40,Cliente 40,Parceiro,Coimbra,10,Artigo 10,Hardware,Equipamento,1,Vendedor 1,Online,5,658.05,0,3290.25,0.0,3290.25,2149.75,1140.5
227,2024-12-07,2024,12,4,2,Cliente 2,Retail,Porto,10,Artigo 10,Hardware,Equipamento,3,Vendedor 3,Online,5,520.05,5,2600.25,130.01,2470.24,1212.3,1257.94
228,2024-05-30,2024,5,2,17,Cliente 17,B2B,Porto,25,Artigo 25,Software,Licença,5,Vendedor 5,Sul,9,856.68,5,7710.12,385.51,7324.61,4332.78,2991.83
229,2024-05-06,2024,5,2,41,Cliente 41,Retail,Braga,7,Artigo 7,Software,Suporte,3,Vendedor 3,Online,3,880.97,10,2642.91,264.29,2378.62,2007.93,370.69
230,2024-06-03,2024,6,2,12,Cliente 12,Parceiro,Porto,16,Artigo 16,Software,Suporte,7,Vendedor 7,Norte,6,212.03,5,1272.18,63.61,1208.57,593.4,615.17
231,2024-09-29,2024,9,3,35,Cliente 35,Parceiro,Lisboa,29,Artigo 29,Software,Implementação,8,Vendedor 8,Online,8,179.42,15,1435.36,215.3,1220.06,954.88,265.18
232,2024-04-13,2024,4,2,43,Cliente 43,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,9,648.88,15,5839.92,875.99,4963.93,2813.67,2150.26
233,2024-10-25,2024,10,4,1,Cliente 1,Parceiro,Lisboa,6,Artigo 6,Software,Equipamento,3,Vendedor 3,Online,7,336.16,0,2353.12,0.0,2353.12,1332.59,1020.53
234,2024-09-02,2024,9,3,45,Cliente 45,Retail,Coimbra,27,Artigo 27,Hardware,Suporte,7,Vendedor 7,Norte,3,67.64,10,202.92,20.29,182.63,125.04,57.59
235,2024-06-24,2024,6,2,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,3,Vendedor 3,Online,1,894.21,5,894.21,44.71,849.5,564.18,285.32
236,2024-02-08,2024,2,1,26,Cliente 26,Retail,Lisboa,1,Artigo 1,Software,Licença,8,Vendedor 8,Online,4,265.56,0,1062.24,0.0,1062.24,680.92,381.32
237,2024-06-18,2024,6,2,37,Cliente 37,Parceiro,Coimbra,1,Artigo 1,Software,Licença,8,Vendedor 8,Online,6,932.82,20,5596.92,1119.38,4477.54,3671.88,805.66
238,2024-09-03,2024,9,3,21,Cliente 21,Retail,Coimbra,12,Artigo 12,Software,Suporte,2,Vendedor 2,Norte,3,731.56,20,2194.68,438.94,1755.74,1116.45,639.29
239,2024-01-26,2024,1,1,49,Cliente 49,B2B,Porto,21,Artigo 21,Hardware,Suporte,3,Vendedor 3,Online,1,774.52,5,774.52,38.73,735.79,434.15,301.64
240,2024-12-20,2024,12,4,31,Cliente 31,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,6,Vendedor 6,Sul,6,241.39,5,1448.34,72.42,1375.92,600.96,774.96
241,2024-11-01,2024,11,4,25,Cliente 25,Retail,Lisboa,2,Artigo 2,Serviço,Equipamento,3,Vendedor 3,Online,1,272.48,5,272.48,13.62,258.86,192.78,66.08
242,2024-01-13,2024,1,1,23,Cliente 23,B2B,Lisboa,4,Artigo 4,Software,Implementação,8,Vendedor 8,Online,9,545.2,15,4906.8,736.02,4170.78,3605.67,565.11
243,2024-11-11,2024,11,4,24,Cliente 24,B2B,Lisboa,17,Artigo 17,Hardware,Suporte,2,Vendedor 2,Norte,1,213.49,5,213.49,10.67,202.82,102.41,100.41
244,2024-11-08,2024,11,4,38,Cliente 38,Parceiro,Lisboa,4,Artigo 4,Software,Implementação,2,Vendedor 2,Norte,6,340.16,20,2040.96,408.19,1632.77,980.82,651.95
245,2024-02-05,2024,2,1,28,Cliente 28,Parceiro,Lisboa,11,Artigo 11,Software,Licença,5,Vendedor 5,Sul,1,355.39,5,355.39,17.77,337.62,148.13,189.49
246,2024-06-21,2024,6,2,21,Cliente 21,Retail,Coimbra,22,Artigo 22,Hardware,Implementação,7,Vendedor 7,Norte,7,201.65,10,1411.55,141.16,1270.39,1112.51,157.88
247,2024-01-20,2024,1,1,43,Cliente 43,Parceiro,Lisboa,26,Artigo 26,Serviço,Implementação,4,Vendedor 4,Online,3,244.92,20,734.76,146.95,587.81,531.15,56.66
248,2024-11-16,2024,11,4,18,Cliente 18,B2B,Coimbra,4,Artigo 4,Software,Implementação,1,Vendedor 1,Online,6,799.12,10,4794.72,479.47,4315.25,2609.7,1705.55
249,2024-09-20,2024,9,3,36,Cliente 36,B2B,Lisboa,1,Artigo 1,Software,Licença,1,Vendedor 1,Online,7,208.84,20,1461.88,292.38,1169.5,866.53,302.97
250,2024-05-21,2024,5,2,35,Cliente 35,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,3,Vendedor 3,Online,1,77.03,0,77.03,0.0,77.03,39.81,37.22
251,2024-05-22,2024,5,2,45,Cliente 45,Retail,Coimbra,30,Artigo 30,Hardware,Suporte,5,Vendedor 5,Sul,1,647.89,20,647.89,129.58,518.31,413.94,104.37
252,2024-04-01,2024,4,2,9,Cliente 9,Parceiro,Coimbra,18,Artigo 18,Hardware,Licença,3,Vendedor 3,Online,5,977.18,20,4885.9,977.18,3908.72,3356.25,552.47
253,2024-12-19,2024,12,4,38,Cliente 38,Parceiro,Lisboa,9,Artigo 9,Software,Implementação,1,Vendedor 1,Online,6,364.65,10,2187.9,218.79,1969.11,1266.66,702.45
254,2024-11-17,2024,11,4,30,Cliente 30,Parceiro,Braga,29,Artigo 29,Software,Implementação,7,Vendedor 7,Norte,9,162.72,10,1464.48,146.45,1318.03,1097.55,220.48
255,2024-10-14,2024,10,4,44,Cliente 44,Retail,Braga,3,Artigo 3,Hardware,Equipamento,8,Vendedor 8,Online,1,591.87,20,591.87,118.37,473.5,359.15,114.35
256,2024-08-02,2024,8,3,34,Cliente 34,B2B,Lisboa,8,Artigo 8,Software,Suporte,7,Vendedor 7,Norte,4,911.04,20,3644.16,728.83,2915.33,1667.92,1247.41
257,2024-12-07,2024,12,4,32,Cliente 32,Parceiro,Lisboa,29,Artigo 29,Software,Implementação,7,Vendedor 7,Norte,8,794.86,15,6358.88,953.83,5405.05,4126.4,1278.65
258,2024-02-20,2024,2,1,3,Cliente 3,Parceiro,Lisboa,24,Artigo 24,Hardware,Licença,2,Vendedor 2,Norte,9,641.39,0,5772.51,0.0,5772.51,3376.26,2396.25
259,2024-06-01,2024,6,2,3,Cliente 3,Parceiro,Lisboa,19,Artigo 19,Hardware,Suporte,8,Vendedor 8,Online,3,349.3,0,1047.9,0.0,1047.9,811.35,236.55
260,2024-07-04,2024,7,3,28,Cliente 28,Parceiro,Lisboa,4,Artigo 4,Software,Implementação,4,Vendedor 4,Online,2,564.79,5,1129.58,56.48,1073.1,628.9,444.2
261,2024-03-03,2024,3,1,44,Cliente 44,Retail,Braga,18,Artigo 18,Hardware,Licença,8,Vendedor 8,Online,4,136.68,20,546.72,109.34,437.38,306.8,130.58
262,2024-07-08,2024,7,3,15,Cliente 15,B2B,Braga,20,Artigo 20,Software,Licença,5,Vendedor 5,Sul,2,695.0,20,1390.0,278.0,1112.0,917.84,194.16
263,2024-05-04,2024,5,2,41,Cliente 41,Retail,Braga,27,Artigo 27,Hardware,Suporte,2,Vendedor 2,Norte,1,738.84,20,738.84,147.77,591.07,451.28,139.79
264,2024-05-29,2024,5,2,23,Cliente 23,B2B,Lisboa,11,Artigo 11,Software,Licença,4,Vendedor 4,Online,3,966.78,20,2900.34,580.07,2320.27,1594.56,725.71
265,2024-11-09,2024,11,4,40,Cliente 40,Parceiro,Coimbra,27,Artigo 27,Hardware,Suporte,5,Vendedor 5,Sul,7,297.38,0,2081.66,0.0,2081.66,1656.83,424.83
266,2024-02-27,2024,2,1,11,Cliente 11,Parceiro,Coimbra,14,Artigo 14,Hardware,Equipamento,5,Vendedor 5,Sul,1,67.53,10,67.53,6.75,60.78,35.17,25.61
267,2024-12-07,2024,12,4,48,Cliente 48,Retail,Coimbra,25,Artigo 25,Software,Licença,1,Vendedor 1,Online,2,568.33,15,1136.66,170.5,966.16,580.84,385.32
268,2024-10-31,2024,10,4,32,Cliente 32,Parceiro,Lisboa,18,Artigo 18,Hardware,Licença,2,Vendedor 2,Norte,1,721.45,10,721.45,72.14,649.31,538.04,111.27
269,2024-06-28,2024,6,2,36,Cliente 36,B2B,Lisboa,28,Artigo 28,Serviço,Suporte,5,Vendedor 5,Sul,8,800.89,10,6407.12,640.71,5766.41,2571.52,3194.89
270,2024-06-18,2024,6,2,33,Cliente 33,B2B,Coimbra,28,Artigo 28,Serviço,Suporte,6,Vendedor 6,Sul,5,234.05,0,1170.25,0.0,1170.25,562.3,607.95
271,2024-11-21,2024,11,4,24,Cliente 24,B2B,Lisboa,29,Artigo 29,Software,Implementação,7,Vendedor 7,Norte,8,298.67,15,2389.36,358.4,2030.96,1520.08,510.88
272,2024-09-27,2024,9,3,39,Cliente 39,Retail,Braga,16,Artigo 16,Software,Suporte,5,Vendedor 5,Sul,3,536.96,20,1610.88,322.18,1288.7,749.04,539.66
273,2024-02-23,2024,2,1,34,Cliente 34,B2B,Lisboa,3,Artigo 3,Hardware,Equipamento,4,Vendedor 4,Online,7,364.07,0,2548.49,0.0,2548.49,2024.33,524.16
274,2024-04-10,2024,4,2,28,Cliente 28,Parceiro,Lisboa,15,Artigo 15,Software,Implementação,1,Vendedor 1,Online,8,867.49,0,6939.92,0.0,6939.92,4064.56,2875.36
275,2024-09-20,2024,9,3,37,Cliente 37,Parceiro,Coimbra,27,Artigo 27,Hardware,Suporte,3,Vendedor 3,Online,6,500.07,15,3000.42,450.06,2550.36,1917.12,633.24
276,2024-02-22,2024,2,1,7,Cliente 7,Parceiro,Coimbra,27,Artigo 27,Hardware,Suporte,7,Vendedor 7,Norte,7,809.6,5,5667.2,283.36,5383.84,2630.46,2753.38
277,2024-02-29,2024,2,1,4,Cliente 4,Parceiro,Porto,4,Artigo 4,Software,Implementação,1,Vendedor 1,Online,2,601.59,0,1203.18,0.0,1203.18,620.54,582.64
278,2024-04-17,2024,4,2,37,Cliente 37,Parceiro,Coimbra,5,Artigo 5,Serviço,Licença,3,Vendedor 3,Online,8,784.44,10,6275.52,627.55,5647.97,4053.04,1594.93
279,2024-01-05,2024,1,1,1,Cliente 1,Parceiro,Lisboa,17,Artigo 17,Hardware,Suporte,2,Vendedor 2,Norte,5,366.04,10,1830.2,183.02,1647.18,1134.4,512.78
280,2024-04-12,2024,4,2,1,Cliente 1,Parceiro,Lisboa,7,Artigo 7,Software,Suporte,2,Vendedor 2,Norte,7,839.85,20,5878.95,1175.79,4703.16,4196.08,507.08
281,2024-07-14,2024,7,3,47,Cliente 47,B2B,Lisboa,16,Artigo 16,Software,Suporte,5,Vendedor 5,Sul,1,310.84,0,310.84,0.0,310.84,157.81,153.03
282,2024-09-18,2024,9,3,20,Cliente 20,B2B,Coimbra,14,Artigo 14,Hardware,Equipamento,6,Vendedor 6,Sul,5,568.79,20,2843.95,568.79,2275.16,1881.05,394.11
283,2024-12-30,2024,12,4,19,Cliente 19,B2B,Lisboa,26,Artigo 26,Serviço,Implementação,2,Vendedor 2,Norte,1,253.31,0,253.31,0.0,253.31,130.81,122.5
284,2024-12-15,2024,12,4,29,Cliente 29,Parceiro,Porto,16,Artigo 16,Software,Suporte,8,Vendedor 8,Online,8,501.75,15,4014.0,602.1,3411.9,2547.68,864.22
285,2024-02-16,2024,2,1,10,Cliente 10,Parceiro,Braga,7,Artigo 7,Software,Suporte,5,Vendedor 5,Sul,4,352.27,0,1409.08,0.0,1409.08,904.64,504.44
